sample_id,gt_id,pred_id,label,norm_edit_distance,similarity,exact_match,gt_text,pred_text,bleu,meteor
newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_1,20,p0001_b0003,title,0.0,1.0,1,References Cited,References Cited,0.316227766016838,0.9375
newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_1,24,p0001_b0005,title,0.0,1.0,1,Authors,Authors,0.1778279410038923,0.5
newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_1,19,p0001_b0008,title,0.0,1.0,1,List of Subjects in 50 CFR Part 17,List of Subjects in 50 CFR Part 17,1.0,0.9990234375
newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_1,6,p0001_b0009,title,0.0,1.0,1,Regulation Promulgation,Regulation Promulgation,0.316227766016838,0.9375
newspaper_2a6b4fa088699701a6fa9ccecfb5c25d_1,21,p0001_b0011,title,0.018518518518518517,0.9814814814814815,0,PART 17——ENDANGERED AND THREATENED WILDLIFE AND PLANTS,PART 17—ENDANGERED AND THREATENED WILDLIFE AND PLANTS,0.6434588841607617,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,1,p0001_b0002,text,0.006802721088435374,0.9931972789115646,0,compliance with 39 U.S.C. 3633(a). and an application for non-public treatment of certain materials. It also filed supporting financial workpapers.,"compliance with 39 U.S.C. 3633(a), and an application for non-public treatment of certain materials. It also filed supporting financial workpapers.",0.8578928092681435,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,10,p0001_b0004,text,0.015957446808510637,0.9840425531914894,0,"The Commission establishes Docket Nos. MC201561 and CP201592 to consider the Request pertaining to the proposed Priority Mail Contract 128 product and the related contracl, respectively.","The Commission establishes Docket Nos. MC2015–61 and CP2015–92 to consider the Request pertaining to the proposed Priority Mail Contract 128 product and the related contract, respectively.",0.74652145828272,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,13,p0001_b0005,text,0.01643835616438356,0.9835616438356164,0,"The Commission invites comments on whether the Postal Service's filings in the captioned dockets are consistenl with the policies of 39 U.S.C. 3632, 3633, or 3642, 39 CFR part 3015, and 39 CFR part 3020, subpart B. Comments are due no later than July 13, 2015. The public portions of these filings ca","The Commission invites comments on whether the Postal Service’s filings in the captioned dockets are consistent with the policies of 39 U.S.C. 3632, 3633, or 3642, 39 CFR part 3015, and 39 CFR part 3020, subpart B. Comments are due no later than July 13, 2015. The public portions of these filings ca",0.8586889744387004,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,7,p0001_b0006,text,0.0,1.0,1,The Commission appoints Kenneth R. Moeller to serve as Public Representative in these dockets.,The Commission appoints Kenneth R. Moeller to serve as Public Representative in these dockets.,1.0,0.9998177842565598
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,15,p0001_b0008,text,0.06666666666666667,0.9333333333333333,0,It is ordered :,It is ordered:,0.17216896116316355,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,12,p0001_b0013,text,0.3684210526315789,0.631578947368421,0,Secrefary. [FR Doc: 2015-16831 Filed 7-9-15; 8:45 am] BILLING C00E 7710-FW-P,"By the Commission. Shoshana M. Grove, Secretary. [FR Doc. 2015-16831 Filed 7-9-15; 8:45 am] BILLING CODE 7710-FW-P",0.30277029197532096,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,29,p0001_b0017,text,0.30532212885154064,0.6946778711484594,0,SUWMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Sehedule's Competitive Products List,"SUMMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule’s Competitive Products List. DATES: Effective date: July 10, 2015. FOR FURT",0.6100473448829501,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,27,p0001_b0019,text,0.13172043010752688,0.8682795698924731,0,"SUPPLEMENTARYINFORMATION:The United States Postal Service? hereby gives notice that, pursuant to 39 U.S.C 3642 and 3632(b)[3). on July 2, 2015, it filed with the Postal Regulalory Commission a Requuest ofthe United Slales Postal Service lo Add Priorily Mail Gontracl 128 to Compelitive Product Lisf. ","United States Postal Service® hereby gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3), on July 2, 2015, it filed with the Postal Regulatory Commission a Request of the United States Postal Service to Add Priority Mail Contract 128 to Competitive Product List. Documents are available at w",0.3583725564125313,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,20,p0001_b0020,text,0.25663716814159293,0.7433628318584071,0,"Aftorney, Federal Compliance. [FR Doc. 201516847 F1hed 7915; 8:45 am] BILLING: C0DE T71010P","Stanley F. Mires, Attorney, Federal Compliance. [FR Doc. 2015-16847 Filed 7-9-15; 8:45 am] BILLING CODE 7710-10-P",0.18207052811092134,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,23,p0001_b0026,text,0.515818431911967,0.48418156808803303,0,"SUHMARv: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Schedule's Competitive Products List. DATES: E]fective date: July 10, 2015 FOR FURTH","SUPPLEMENTARY INFORMATION: The United States Postal Service® hereby gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3), on July 2, 2015, it filed with the Postal Regulatory Commission a Request of the United States Postal Service to Add Priority Mail Contract 129 to Competitive Product Lis",0.24485226612529548,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,25,p0001_b0027,text,0.2743362831858407,0.7256637168141593,0,"Aftorney, Federal Compliance. FR Doc.201516849 F1kd 7-9-15:8:45 am BILLINGiC0DE 7710-12P","Stanley F. Mires, Attorney, Federal Compliance. [FR Doc. 2015-16849 Filed 7-9-15; 8:45 am] BILLING CODE 7710-12-P",0.026012784404037925,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,51,p0001_b0031,text,0.6546961325966851,0.34530386740331487,0,SUWMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classificalion Schedule's Gompetitive Products List.,SUMMARY: The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule's Competitive Products List. FOR FURTHER INFORMATION CONTACT: Elizabeth A. ,0.2938895550295148,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,49,p0001_b0032,text,1.0,0.0,0,"DATES: Effective date: July 10, 2015. FOR FURTHER INFORMATION CONTACT: Elizabeth A. Reed, 202-268-3179. SUPPLEMENTARY INFORMATION: The United States Postal Service* herebv gives notice that, pursuant to 39 U.S.C. 3642 and 3632(b)(3). on July 2, 2015, it filed with the Postal Regulalory Commission a ",,,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,32,p0001_b0033,text,0.23008849557522124,0.7699115044247787,0,"Aftorney, Federal Compliance. [FR Doc. 201516848 Filed 7-9-15; 8:45 am] BLLNG G0GE 7710-12HP","Stanley F. Mires, Attorney, Federal Compliance. [FR Doc. 2015-16848 Filed 7-9-15; 8:45 am] BILLING CODE 7710-12-P",0.30620490882364887,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,40,p0001_b0038,text,0.3448275862068966,0.6551724137931034,0,"CHANGE IN THE MEETING: Time Change. The Closed Meeting scheduled for Thursdav.July 9.2015 al has been changed to Thursday. July 9, 2015 at 1 p.m.","The Closed Meeting scheduled for Thursday, July 9, 2015 at 2 p.m. has been changed to Thursday, July 9, 2015 at 1 p.m.",0.4239375414437545,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,44,p0001_b0039,text,0.026717557251908396,0.9732824427480916,0,"Af times, changes in Gommission priorities require alterations in the scheduling of meeting items. For further information and to ascertain whal, if any, matters have been added, deleted or postponed, please contaet the Offiee of the Secretary at (202] 5515400.","At times, changes in Commission priorities require alterations in the scheduling of meeting items. For further information and to ascertain what, if any, matters have been added, deleted or postponed, please contact the Office of the Secretary at (202) 551-5400.",0.6705803488125283,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,42,p0001_b0040,text,0.40869565217391307,0.5913043478260869,0,Secrefary. [FR Doc. 201516982 F1lad 7815; 11:15 am] BILLING C0DE B01101-P,"Dated: July 7, 2015. Brent J. Fields, Secretary. [FR Doc. 2015-16982 Filed 7-8-15; 11:15 am] BILLING CODE 8011-01-P",0.06722636787666482,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,48,p0001_b0043,text,0.17073170731707318,0.8292682926829268,0,It appears to the Securities and Exchange Commission that there is a,"July 8, 2015. It appears to the Securities and Exchange Commission that there is a",0.7760114635728617,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,11,p0001_b0003,title,0.03225806451612903,0.967741935483871,0,IL. Notice of Commission Action,II. Notice of Commission Action,0.668740304976422,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,9,p0001_b0007,title,0.0,1.0,1,III. Ordering Paragraphs,III. Ordering Paragraphs,0.5623413251903491,0.9814814814814815
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,5,p0001_b0014,title,0.0,1.0,1,POSTAL SERVICE,POSTAL SERVICE,0.316227766016838,0.9375
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,16,p0001_b0015,title,0.07017543859649122,0.9298245614035088,0,Product Change—Prlority Mall Negotlated Servlce Agreement,Product Change—Priority Mail Negotiated Service Agreement,0.048549177170732344,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,28,p0001_b0021,title,0.07142857142857142,0.9285714285714286,0,POSTALSERVICE,POSTAL SERVICE,0.0,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,24,p0001_b0022,title,0.017543859649122806,0.9824561403508771,0,Product Change—Priority Mall Negotiated Service Agreement,Product Change—Priority Mail Negotiated Service Agreement,0.25406637407730737,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,21,p0001_b0028,title,0.07142857142857142,0.9285714285714286,0,POSTALSERVICE,POSTAL SERVICE,0.0,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,43,p0001_b0029,title,0.06666666666666667,0.9333333333333333,0,Product Change—Prlority Mall and Flrst-Class Package Servlce Negotilated Servlce Agreement,Product Change—Priority Mail and First-Class Package Service Negotiated Service Agreement,0.02984745896009824,
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,33,p0001_b0034,title,0.0,1.0,1,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,1.0,0.9921875
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,46,p0001_b0035,title,0.0,1.0,1,Sunshine Act Meeting,Sunshine Act Meeting,0.5623413251903491,0.9814814814814815
newspaper_baa51a22898f0d534a6c404ba8f12fb1_2,50,p0001_b0041,title,0.0,1.0,1,[File No. 500-1],[File No. 500-1],0.5623413251903491,0.9814814814814815
scihub_c2gc35284b.pdf_6,0,p0001_b0002,caption,0.19090909090909092,0.8090909090909091,0,"Table1 Coupling of aldehyde, alkyne, and amine catalyzed by Au/IRMOF-3 in 1, $ 4 \mathrm{-d i o x a n e}^{a} $","Table 1 Coupling of aldehyde, alkyne, and amine catalyzed by Au/IRMOF-3 in 1,4-dioxane $ ^{a} $",0.4192488282561483,
scihub_c2gc35284b.pdf_6,11,p0001_b0004,text,0.2931985294117647,0.7068014705882353,0,"bearing electron-withdrawing groups (Table 1, entry 4)afforded a better yield than those bearing electron-donating groups (Table 1,entries 2 and 3)when 4.6% Au/IRMOF-3 catalyst was used, however, the employment of 0.6% Au/IRMOF-3 (Table 1 entry 17 vs.16) and 3.2% Au/IRMOF-3 (Table 1,entry 22 vs. 21)","bearing electron-withdrawing groups (Table 1, entry 4) afforded a better yield than those bearing electron-donating groups (Table 1, entries 2 and 3) when 4.6%Au/IRMOF-3 catalyst was used, however, the employment of 0.6%Au/IRMOF-3 (Table 1, entry 17 vs. 16) and 3.2%Au/IRMOF-3 (Table 1, entry 22 vs. ",0.5477619443964932,
scihub_c2gc35284b.pdf_6,8,p0001_b0005,text,1.0,0.0,0,"With the catalyst of 4.6% Au/IRMOF-3,the reaction with secondary amines proceeded smoothly to afford the corresponding propargylamines (Table 1,entries 1, 7-9). Among the various amines tested, alicyclic amines such as piperidine, pyrrolidine, and morpholine gave good conversions of benzaldehyde, wh",,,
scihub_c2gc35284b.pdf_6,2,p0001_b0006,text,0.00842358604091456,0.9915764139590855,0,"A variety of aromatic alkynes were coupled with benzaldehyde and piperidine in the presence of the 4.6% Au/IRMOF-3 catalyst. It was found that straight-chain alkyl substituted phenylacetylene showed decreasing conversion of benzaldehyde with increasing chain length,the conversions were 86.4%, 70.6%,","A variety of aromatic alkynes were coupled with benzaldehyde and piperidine in the presence of the 4.6%Au/IRMOF-3 catalyst. It was found that straight-chain alkyl substituted phenylacetylene showed decreasing conversion of benzaldehyde with increasing chain length, the conversions were 86.4%, 70.6%,",0.8389958694651494,
scihub_c2gc35284b.pdf_6,5,p0001_b0007,text,0.07258064516129033,0.9274193548387096,0,"The reusability studies of 4.6% Au/IRMOF-3, 0.6% Au/ IRMOF-3,and 3.2% Au/IRMOF-3 were carried out on the $ \mathrm{A}^{3} $ coupling reaction of benzaldehyde, piperidine, and phenylacetylene. The results are summarized in Table 2.The fresh 4.6% Au/","The reusability studies of 4.6%Au/IRMOF-3, 0.6%Au/IRMOF-3, and 3.2%Au/IRMOF-3 were carried out on the A $ ^{3} $ coupling reaction of benzaldehyde, piperidine, and phenylacetylene. The results are summarized in Table 2. The fresh 4.6%Au/",0.5391552938987725,
scihub_jee_2Ftoaa103.pdf_2,1,p0001_b0003,caption,0.032534246575342464,0.9674657534246576,0,"Fig.1.General schematic of the third floor of the pilot-scale flour mill used for all experiments.The black boxes,white circles,and rectangles represent large structural features on the third floor such as support columns,milling equipment, sifters,and large storage bins.The bioassay area positions ","Fig. 1. General schematic of the third floor of the pilot-scale flour mill used for all experiments. The black boxes, white circles, and rectangles represent large structural features on the third floor such as support columns, milling equipment, sifters, and large storage bins. The bioassay area po",0.4929423276194021,
scihub_jee_2Ftoaa103.pdf_2,7,p0001_b0004,text,0.03926701570680628,0.9607329842931938,0,"of the mill at anapproximate $ 4 5^{\circ} $ angle and appliedusinga sideways sweeping motion toward the left and right sides of the floorspace.The totalaerosol application timewas approximately 2-5min ,followedby a 1-h exposureperiod.After the 1-h exposure,the air ventilation system was turned on f","of the mill at an approximate 45° angle and applied using a sideways sweeping motion toward the left and right sides of the floorspace. The total aerosol application time was approximately 2–5 min, followed by a 1-h exposure period. After the 1-h exposure, the air ventilation system was turned on fo",0.6001833068715483,
scihub_jee_2Ftoaa103.pdf_2,5,p0001_b0006,text,0.0728744939271255,0.9271255060728745,0,"The T.confusum larvae used in the study were from a pesticidesusceptible strain maintained at the United StatesDepartment of Agriculture-Agricultural Research Service-Center for Grain and Animal Health Research (USDA-ARS-CGAHR,Manhattan,KS). Tribolium confusum colonies are reared on 95% organic whol","The T. confusum larvae used in the study were from a pesticide-susceptible strain maintained at the United States Department of Agriculture–Agricultural Research Service–Center for Grain and Animal Health Research (USDA-ARS-CGAHR, Manhattan, KS). Tribolium confusum colonies are reared on 95% organic",0.4839448014558107,
scihub_jee_2Ftoaa103.pdf_2,12,p0001_b0007,text,0.08695652173913043,0.9130434782608696,0,Testing arenas used in this study were individual $ 60 \times 15 mm $ $ (\sim2 2 ~ \mathrm{c m}^{2}) $ Petri dishes partially filled with concrete and placed inside larger $ 150 \times 20 mm (\sim 1 3 7 \mathrm{~ c m^{2} ~}) $ plastic Petri dishes.Concrete dishes were prepared based on Arthur (2015),"Testing arenas used in this study were individual $ 60 \times 15 \, mm $ ( $ \sim 22 \, cm^2 $) Petri dishes partially filled with concrete and placed inside larger $ 150 \times 20 \, mm $ ( $ \sim 137 \, cm^2 $) plastic Petri dishes. Concrete dishes were prepared based on Arthur (2015). Briefly, a ",0.5556757563555661,
scihub_jee_2Ftoaa103.pdf_2,11,p0001_b0008,text,0.7380478087649402,0.26195219123505975,0,"These groups of testing arenas were placed atten different positions on the third floor (Fig.1).Nine positions also had aerodynamic particle sizer units(APS 3321,TSI Inc.,Shoreview,MN)placed to collect data on aerosol particle concentration and size distribution.","These groups of testing arenas were placed at ten different positions on the third floor (Fig. 1). Nine positions also had aerodynamic particle sizer units (APS 3321, TSI Inc., Shoreview, MN) placed to collect data on aerosol particle concentration and size distribution. Two additional testing arena",0.13711838344278127,
scihub_jee_2Ftoaa103.pdf_2,3,p0001_b0009,text,1.0,0.0,0,"Two additional testing arenas wereplaced on the first floor of the mill during each aerosol treatment and served as untreated controls. Arenas were placed in each of the four major corners of the mill floor (arenas 4, 5,8,10).Bioassay arenas along walls were placed approximately 0.5m away from the w",,,
scihub_jee_2Ftoaa103.pdf_2,4,p0001_b0010,text,0.06416275430359937,0.9358372456964006,0,"After aerosol applications,each bioassay arena was covered and transported back to theUSDA-ARS-CGAHR and held at $ 2 7^{\circ} \mathrm{C}, $ 60% RH,and 0:24(L:D)in an environmental chamber.At 2,4,and6wk post-aerosol application, five(3-4 wk old) T. confusum larvae along with ~400mg of diet were adde","After aerosol applications, each bioassay arena was covered and transported back to the USDA-ARS-CGAHR and held at 27°C, 60% RH, and 0:24 (L:D) in an environmental chamber. At 2, 4, and 6 wk post-aerosol application, five (3–4 wk old) T. confusum larvae along with ~400 mg of diet were added to one c",0.5720866324853479,
scihub_jee_2Ftoaa103.pdf_2,8,p0001_b0011,text,0.008908685968819599,0.9910913140311804,0,"At the end of 4 wk, all five individuals were classified as larvae, pupae, or adults.Meansand SEswere calculated for adult emergence and data analyzed using statistical analysis software (version 9.4, SAS Institute, Cary, NC). Adult emergence data were transformed to angular values prior to analysis","At the end of 4 wk, all five individuals were classified as larvae, pupae, or adults. Means and SEs were calculated for adult emergence and data analyzed using statistical analysis software (version 9.4, SAS Institute, Cary, NC). Adult emergence data were transformed to angular values prior to analy",0.8527218517269344,
scihub_jee_2Ftoaa103.pdf_2,14,p0001_b0013,text,0.06934812760055478,0.9306518723994452,0,"To assess the strength of the effect of the aerosol application, an efficacy value index was created to convert the three morphological states (larvae,pupae, adult) to a single value for comparison Campbell et al.2014).The efficacy index ranged from1,the weakest efficacy response with five adults,to","To assess the strength of the effect of the aerosol application, an efficacy value index was created to convert the three morphological states (larvae, pupae, adult) to a single value for comparison (Campbell et al. 2014). The efficacy index ranged from 1, the weakest efficacy response with five adu",0.38311474114207333,
scihub_jee_2Ftoaa103.pdf_2,9,p0001_b0005,title,0.0,1.0,1,Bioassays,Bioassays,0.1778279410038923,0.5
scihub_jee_2Ftoaa103.pdf_2,13,p0001_b0012,title,0.0,1.0,1,Aerosol Dispersal Patterns,Aerosol Dispersal Patterns,0.5623413251903491,0.9814814814814815
yanbaor2_ey-icl-harnessing-the-power-of-data.pdf_13,0,p0001_b0004,text,0.0,1.0,1,Hillsborough County's Family Preservation and Assessment System is a county-wide data-sharing platform in the children services sector. The purpose of the Family Preservation and Assessment System is to enable the unification of multiple sources of data regarding families with a child at risk of bei,Hillsborough County's Family Preservation and Assessment System is a county-wide data-sharing platform in the children services sector. The purpose of the Family Preservation and Assessment System is to enable the unification of multiple sources of data regarding families with a child at risk of bei,1.0,0.9999992907489549
yanbaor2_ey-icl-harnessing-the-power-of-data.pdf_13,10,p0001_b0002,title,0.0,1.0,1,"Family Preservation and Assessment System Hillsborough County, Florida","Family Preservation and Assessment System Hillsborough County, Florida",1.0,0.9990234375
yanbaor2_ey-icl-harnessing-the-power-of-data.pdf_13,9,p0001_b0003,title,0.0,1.0,1,Summary,Summary,0.1778279410038923,0.5
yanbaor2_ey-icl-harnessing-the-power-of-data.pdf_13,1,p0001_b0005,title,0.0,1.0,1,Interviewees,Interviewees,0.1778279410038923,0.5
